TimeDetected,TimeReset,UnitTitle,Remark,UnitTitleDestination
2016-01-12 19:25:02+00:00,,T01,External power ref.:2000kW,
2016-01-12 19:55:02+00:00,,T01,External power ref.:2000kW,
2016-01-12 20:25:02+00:00,,T01,External power ref.:2000kW,
2016-01-12 20:55:01+00:00,,T01,External power ref.:2000kW,
2016-01-12 21:25:00+00:00,,T01,External power ref.:2000kW,
2016-01-12 21:55:00+00:00,,T01,External power ref.:2000kW,
2016-01-13 03:28:48+00:00,,T01,External power ref.:2000kW,
2016-01-13 05:03:37+00:00,,T01,External power ref.:2000kW,
2016-01-13 05:33:37+00:00,,T01,External power ref.:2000kW,
2016-01-13 06:03:35+00:00,,T01,External power ref.:2000kW,
2016-01-13 06:33:35+00:00,,T01,External power ref.:2000kW,
2016-01-13 07:03:35+00:00,,T01,External power ref.:2000kW,
2016-01-13 07:33:35+00:00,,T01,External power ref.:2000kW,
2016-01-13 08:03:34+00:00,,T01,External power ref.:2000kW,
2016-01-13 08:33:34+00:00,,T01,External power ref.:2000kW,
2016-01-13 09:03:34+00:00,,T01,External power ref.:2000kW,
2016-01-13 09:33:34+00:00,,T01,External power ref.:2000kW,
2016-01-13 10:03:34+00:00,,T01,External power ref.:2000kW,
2016-01-13 10:33:33+00:00,,T01,External power ref.:2000kW,
2016-01-13 11:03:33+00:00,,T01,External power ref.:2000kW,
2016-01-13 11:33:33+00:00,,T01,External power ref.:2000kW,
2016-01-13 12:03:33+00:00,,T01,External power ref.:2000kW,
2016-01-13 12:33:32+00:00,,T01,External power ref.:2000kW,
2016-01-13 13:03:32+00:00,,T01,External power ref.:2000kW,
2016-01-13 13:33:32+00:00,,T01,External power ref.:2000kW,
2016-01-13 14:03:32+00:00,,T01,External power ref.:2000kW,
2016-01-13 14:33:31+00:00,,T01,External power ref.:2000kW,
2016-01-13 15:03:31+00:00,,T01,External power ref.:2000kW,
2016-01-13 15:33:31+00:00,,T01,External power ref.:2000kW,
2016-01-13 16:03:31+00:00,,T01,External power ref.:2000kW,
2016-01-13 16:33:30+00:00,,T01,External power ref.:2000kW,
2016-01-13 17:03:30+00:00,,T01,External power ref.:2000kW,
2016-01-13 17:33:30+00:00,,T01,External power ref.:2000kW,
2016-01-13 18:03:30+00:00,,T01,External power ref.:2000kW,
2016-01-13 18:33:30+00:00,,T01,External power ref.:2000kW,
2016-01-13 19:03:29+00:00,,T01,External power ref.:2000kW,
2016-01-13 19:33:29+00:00,,T01,External power ref.:2000kW,
2016-01-13 20:03:29+00:00,,T01,External power ref.:2000kW,
2016-01-13 20:33:28+00:00,,T01,External power ref.:2000kW,
2016-01-13 21:03:28+00:00,,T01,External power ref.:2000kW,
2016-01-13 21:33:28+00:00,,T01,External power ref.:2000kW,
2016-01-13 22:03:28+00:00,,T01,External power ref.:2000kW,
2016-01-13 22:33:27+00:00,,T01,External power ref.:2000kW,
2016-01-13 23:03:27+00:00,,T01,External power ref.:2000kW,
2016-01-13 23:33:27+00:00,,T01,External power ref.:2000kW,
2016-01-14 00:03:27+00:00,,T01,External power ref.:2000kW,
2016-01-14 00:33:26+00:00,,T01,External power ref.:2000kW,
2016-01-14 01:03:26+00:00,,T01,External power ref.:2000kW,
2016-01-14 01:33:26+00:00,,T01,External power ref.:2000kW,
2016-01-14 02:03:25+00:00,,T01,External power ref.:2000kW,
2016-01-14 02:33:25+00:00,,T01,External power ref.:2000kW,
2016-01-14 03:03:25+00:00,,T01,External power ref.:2000kW,
2016-01-14 03:33:25+00:00,,T01,External power ref.:2000kW,
2016-01-14 04:03:24+00:00,,T01,External power ref.:2000kW,
2016-01-14 04:33:24+00:00,,T01,External power ref.:2000kW,
2016-01-14 05:03:24+00:00,,T01,External power ref.:2000kW,
2016-01-14 05:33:24+00:00,,T01,External power ref.:2000kW,
2016-01-14 06:03:23+00:00,,T01,External power ref.:2000kW,
2016-01-14 06:33:23+00:00,,T01,External power ref.:2000kW,
2016-01-14 07:03:23+00:00,,T01,External power ref.:2000kW,
2016-01-14 07:33:23+00:00,,T01,External power ref.:2000kW,
2016-01-14 08:03:22+00:00,,T01,External power ref.:2000kW,
2016-01-14 08:34:38+00:00,,T01,External power ref.:2000kW,
2016-01-14 09:04:38+00:00,,T01,External power ref.:2000kW,
2016-01-14 09:34:38+00:00,,T01,External power ref.:2000kW,
2016-01-14 10:04:38+00:00,,T01,External power ref.:2000kW,
2016-01-14 10:09:21+00:00,,T01,External power ref.:2000kW,
2016-01-14 10:39:20+00:00,,T01,External power ref.:2000kW,
2016-01-14 12:43:31+00:00,,T01,External power ref.:2000kW,
2016-01-14 13:13:31+00:00,,T01,External power ref.:2000kW,
2016-01-14 13:43:31+00:00,,T01,External power ref.:2000kW,
2016-01-14 14:13:31+00:00,,T01,External power ref.:2000kW,
2016-01-14 14:43:30+00:00,,T01,External power ref.:2000kW,
2016-01-14 15:13:30+00:00,,T01,External power ref.:2000kW,
2016-01-14 15:43:30+00:00,,T01,External power ref.:2000kW,
2016-01-14 16:13:30+00:00,,T01,External power ref.:2000kW,
2016-01-14 16:43:30+00:00,,T01,External power ref.:2000kW,
2016-01-14 17:07:15+00:00,,T01,External power ref.:2000kW,
2016-01-14 17:37:15+00:00,,T01,External power ref.:2000kW,
2016-01-14 23:19:08+00:00,,T01,External power ref.:2000kW,
2016-01-14 23:49:08+00:00,,T01,External power ref.:2000kW,
2016-01-15 00:19:08+00:00,,T01,External power ref.:2000kW,
2016-01-15 03:36:03+00:00,,T01,External power ref.:2000kW,
2016-01-15 04:06:02+00:00,,T01,External power ref.:2000kW,
2016-01-15 04:29:02+00:00,,T01,External power ref.:2000kW,
2016-01-15 04:59:02+00:00,,T01,External power ref.:2000kW,
2016-01-15 05:29:02+00:00,,T01,External power ref.:2000kW,
2016-01-15 05:59:01+00:00,,T01,External power ref.:2000kW,
2016-01-15 06:29:01+00:00,,T01,External power ref.:2000kW,
2016-01-15 06:59:01+00:00,,T01,External power ref.:2000kW,
2016-01-15 07:29:00+00:00,,T01,External power ref.:2000kW,
2016-01-15 07:59:00+00:00,,T01,External power ref.:2000kW,
2016-01-15 08:29:00+00:00,,T01,External power ref.:2000kW,
2016-01-15 08:59:00+00:00,,T01,External power ref.:2000kW,
2016-01-15 09:28:59+00:00,,T01,External power ref.:2000kW,
2016-01-15 09:59:00+00:00,,T01,External power ref.:2000kW,
2016-01-15 10:28:59+00:00,,T01,External power ref.:2000kW,
2016-01-15 10:58:59+00:00,,T01,External power ref.:2000kW,
2016-01-15 11:28:59+00:00,,T01,External power ref.:2000kW,
2016-01-15 11:58:59+00:00,,T01,External power ref.:2000kW,
2016-01-15 12:28:58+00:00,,T01,External power ref.:2000kW,
2016-01-15 12:58:58+00:00,,T01,External power ref.:2000kW,
2016-01-15 13:28:58+00:00,,T01,External power ref.:2000kW,
2016-01-15 13:58:58+00:00,,T01,External power ref.:2000kW,
2016-01-15 14:28:57+00:00,,T01,External power ref.:2000kW,
2016-01-15 14:58:57+00:00,,T01,External power ref.:2000kW,
2016-01-15 15:28:57+00:00,,T01,External power ref.:2000kW,
2016-01-15 15:58:56+00:00,,T01,External power ref.:2000kW,
2016-01-15 16:28:56+00:00,,T01,External power ref.:2000kW,
2016-01-15 16:58:56+00:00,,T01,External power ref.:2000kW,
2016-01-15 17:28:55+00:00,,T01,External power ref.:2000kW,
2016-01-15 17:58:55+00:00,,T01,External power ref.:2000kW,
2016-01-15 18:28:55+00:00,,T01,External power ref.:2000kW,
2016-01-15 18:58:55+00:00,,T01,External power ref.:2000kW,
2016-01-15 19:31:11+00:00,,T01,External power ref.:2000kW,
2016-01-16 01:45:55+00:00,,T01,External power ref.:2000kW,
2016-01-16 04:34:10+00:00,,T01,External power ref.:2000kW,
2016-01-16 09:18:25+00:00,,T01,External power ref.:2000kW,
2016-01-16 09:39:18+00:00,,T01,External power ref.:2000kW,
2016-01-16 09:52:36+00:00,,T01,External power ref.:2000kW,
2016-01-16 10:05:21+00:00,,T01,External power ref.:2000kW,
2016-01-16 10:20:43+00:00,,T01,External power ref.:2000kW,
2016-01-16 10:35:36+00:00,,T01,External power ref.:2000kW,
2016-01-16 11:05:36+00:00,,T01,External power ref.:2000kW,
2016-01-16 11:35:36+00:00,,T01,External power ref.:2000kW,
2016-01-16 12:11:40+00:00,,T01,External power ref.:2000kW,
2016-01-16 12:41:39+00:00,,T01,External power ref.:2000kW,
2016-01-16 13:11:39+00:00,,T01,External power ref.:2000kW,
2016-01-16 13:41:39+00:00,,T01,External power ref.:2000kW,
2016-01-16 14:11:39+00:00,,T01,External power ref.:2000kW,
2016-01-16 14:41:38+00:00,,T01,External power ref.:2000kW,
2016-01-16 15:11:38+00:00,,T01,External power ref.:2000kW,
2016-01-16 15:41:38+00:00,,T01,External power ref.:2000kW,
2016-01-16 16:11:38+00:00,,T01,External power ref.:2000kW,
2016-01-16 16:41:37+00:00,,T01,External power ref.:2000kW,
2016-01-16 17:11:37+00:00,,T01,External power ref.:2000kW,
2016-01-16 17:41:37+00:00,,T01,External power ref.:2000kW,
2016-01-16 18:11:37+00:00,,T01,External power ref.:2000kW,
2016-01-16 18:41:36+00:00,,T01,External power ref.:2000kW,
2016-01-16 19:11:36+00:00,,T01,External power ref.:2000kW,
2016-01-16 19:41:36+00:00,,T01,External power ref.:2000kW,
2016-01-16 20:11:36+00:00,,T01,External power ref.:2000kW,
2016-01-16 20:41:35+00:00,,T01,External power ref.:2000kW,
2016-01-16 21:11:35+00:00,,T01,External power ref.:2000kW,
2016-01-16 21:41:35+00:00,,T01,External power ref.:2000kW,
2016-01-16 22:11:35+00:00,,T01,External power ref.:2000kW,
2016-01-16 22:41:34+00:00,,T01,External power ref.:2000kW,
2016-01-16 23:11:34+00:00,,T01,External power ref.:2000kW,
2016-01-16 23:41:34+00:00,,T01,External power ref.:2000kW,
2016-01-17 00:11:34+00:00,,T01,External power ref.:2000kW,
2016-01-17 00:41:33+00:00,,T01,External power ref.:2000kW,
2016-01-17 01:11:33+00:00,,T01,External power ref.:2000kW,
2016-01-17 01:41:33+00:00,,T01,External power ref.:2000kW,
2016-01-17 02:11:33+00:00,,T01,External power ref.:2000kW,
2016-01-17 02:41:32+00:00,,T01,External power ref.:2000kW,
2016-01-17 03:11:32+00:00,,T01,External power ref.:2000kW,
2016-01-17 03:41:32+00:00,,T01,External power ref.:2000kW,
2016-01-17 04:11:32+00:00,,T01,External power ref.:2000kW,
2016-01-17 04:41:31+00:00,,T01,External power ref.:2000kW,
2016-01-17 05:11:31+00:00,,T01,External power ref.:2000kW,
2016-01-17 05:41:30+00:00,,T01,External power ref.:2000kW,
2016-01-17 06:11:30+00:00,,T01,External power ref.:2000kW,
2016-01-17 06:41:30+00:00,,T01,External power ref.:2000kW,
2016-01-17 07:11:30+00:00,,T01,External power ref.:2000kW,
2016-01-17 07:41:30+00:00,,T01,External power ref.:2000kW,
2016-01-17 08:11:30+00:00,,T01,External power ref.:2000kW,
2016-01-17 08:41:29+00:00,,T01,External power ref.:2000kW,
2016-01-17 09:11:29+00:00,,T01,External power ref.:2000kW,
2016-01-17 09:41:29+00:00,,T01,External power ref.:2000kW,
2016-01-17 10:11:29+00:00,,T01,External power ref.:2000kW,
2016-01-17 10:41:28+00:00,,T01,External power ref.:2000kW,
2016-01-17 11:11:28+00:00,,T01,External power ref.:2000kW,
2016-01-17 11:41:28+00:00,,T01,External power ref.:2000kW,
2016-01-17 12:11:28+00:00,,T01,External power ref.:2000kW,
2016-01-17 12:41:27+00:00,,T01,External power ref.:2000kW,
2016-01-17 13:11:27+00:00,,T01,External power ref.:2000kW,
2016-01-17 13:41:27+00:00,,T01,External power ref.:2000kW,
2016-01-17 14:11:26+00:00,,T01,External power ref.:2000kW,
2016-01-17 14:41:26+00:00,,T01,External power ref.:2000kW,
2016-01-17 15:11:26+00:00,,T01,External power ref.:2000kW,
2016-01-17 15:41:26+00:00,,T01,External power ref.:2000kW,
2016-01-17 16:11:25+00:00,,T01,External power ref.:2000kW,
2016-01-17 16:41:25+00:00,,T01,External power ref.:2000kW,
2016-01-17 17:11:25+00:00,,T01,External power ref.:2000kW,
2016-01-17 17:41:25+00:00,,T01,External power ref.:2000kW,
2016-01-17 18:11:24+00:00,,T01,External power ref.:2000kW,
2016-01-17 18:41:24+00:00,,T01,External power ref.:2000kW,
2016-01-17 19:11:24+00:00,,T01,External power ref.:2000kW,
2016-01-17 19:41:23+00:00,,T01,External power ref.:2000kW,
2016-01-17 20:11:23+00:00,,T01,External power ref.:2000kW,
2016-01-17 20:41:23+00:00,,T01,External power ref.:2000kW,
2016-01-17 21:10:58+00:00,,T01,External power ref.:2000kW,
2016-01-17 21:59:41+00:00,,T01,External power ref.:2000kW,
2016-01-18 06:43:38+00:00,,T01,External power ref.:2000kW,
2016-01-18 10:54:24+00:00,,T01,External power ref.:2000kW,
2016-01-18 12:12:18+00:00,,T01,External power ref.:2000kW,
2016-01-18 12:51:35+00:00,,T01,External power ref.:2000kW,
2016-01-18 13:07:19+00:00,,T01,External power ref.:2000kW,
2016-01-18 13:51:06+00:00,,T01,External power ref.:2000kW,
2016-01-18 14:21:06+00:00,,T01,External power ref.:2000kW,
2016-01-18 14:51:06+00:00,,T01,External power ref.:2000kW,
2016-01-18 15:20:30+00:00,,T01,External power ref.:2000kW,
2016-01-18 15:27:37+00:00,,T01,External power ref.:2000kW,
2016-01-18 15:57:36+00:00,,T01,External power ref.:2000kW,
2016-01-18 16:27:36+00:00,,T01,External power ref.:2000kW,
2016-01-18 16:57:36+00:00,,T01,External power ref.:2000kW,
2016-01-18 17:27:36+00:00,,T01,External power ref.:2000kW,
2016-01-18 17:55:40+00:00,,T01,External power ref.:2000kW,
2016-01-18 18:25:39+00:00,,T01,External power ref.:2000kW,
2016-01-19 00:14:55+00:00,,T01,External power ref.:2000kW,
2016-01-19 02:18:41+00:00,,T01,External power ref.:2000kW,
2016-01-19 05:06:58+00:00,,T01,External power ref.:2000kW,
2016-01-19 15:10:48+00:00,,T01,External power ref.:2000kW,
2016-01-19 15:27:13+00:00,,T01,External power ref.:2000kW,
2016-01-19 15:40:26+00:00,,T01,External power ref.:2000kW,
2016-01-19 16:04:10+00:00,,T01,External power ref.:2000kW,
2016-01-19 16:23:19+00:00,,T01,External power ref.:2000kW,
2016-01-19 16:42:17+00:00,,T01,External power ref.:2000kW,
2016-01-19 17:12:17+00:00,,T01,External power ref.:2000kW,
2016-01-19 17:42:17+00:00,,T01,External power ref.:2000kW,
2016-01-20 02:32:49+00:00,,T01,External power ref.:2000kW,
2016-01-20 03:13:29+00:00,,T01,External power ref.:2000kW,
2016-01-20 03:19:37+00:00,,T01,External power ref.:2000kW,
2016-01-20 04:46:21+00:00,,T01,External power ref.:2000kW,
2016-01-20 05:16:21+00:00,,T01,External power ref.:2000kW,
2016-01-20 05:24:55+00:00,,T01,External power ref.:2000kW,
2016-01-20 05:54:55+00:00,,T01,External power ref.:2000kW,
2016-01-20 06:24:55+00:00,,T01,External power ref.:2000kW,
2016-01-20 06:54:54+00:00,,T01,External power ref.:2000kW,
2016-01-20 07:24:54+00:00,,T01,External power ref.:2000kW,
2016-01-20 07:54:54+00:00,,T01,External power ref.:2000kW,
2016-01-20 08:24:54+00:00,,T01,External power ref.:2000kW,
2016-01-20 08:54:53+00:00,,T01,External power ref.:2000kW,
2016-01-20 09:24:53+00:00,,T01,External power ref.:2000kW,
2016-01-20 09:54:53+00:00,,T01,External power ref.:2000kW,
2016-01-20 10:21:47+00:00,,T01,External power ref.:2000kW,
2016-01-20 10:47:41+00:00,,T01,External power ref.:2000kW,
2016-01-20 11:15:36+00:00,,T01,External power ref.:2000kW,
2016-01-20 11:45:36+00:00,,T01,External power ref.:2000kW,
2016-01-20 12:15:36+00:00,,T01,External power ref.:2000kW,
2016-01-20 12:45:36+00:00,,T01,External power ref.:2000kW,
2016-01-20 14:57:03+00:00,,T01,External power ref.:2000kW,
2016-01-20 15:30:59+00:00,,T01,External power ref.:2000kW,
2016-01-20 16:00:59+00:00,,T01,External power ref.:2000kW,
2016-01-20 16:30:59+00:00,,T01,External power ref.:2000kW,
2016-01-20 17:00:45+00:00,,T01,External power ref.:2000kW,
2016-01-20 17:15:17+00:00,,T01,External power ref.:2000kW,
2016-01-20 17:51:43+00:00,,T01,External power ref.:2000kW,
2016-01-20 18:58:27+00:00,,T01,External power ref.:2000kW,
2016-01-20 20:29:24+00:00,,T01,External power ref.:2000kW,
2016-01-21 12:58:09+00:00,,T01,External power ref.:2000kW,
2016-01-21 13:28:09+00:00,,T01,External power ref.:2000kW,
2016-01-21 13:58:09+00:00,,T01,External power ref.:2000kW,
2016-01-22 12:45:56+00:00,,T01,External power ref.:2000kW,
2016-01-22 12:59:56+00:00,,T01,External power ref.:2000kW,
2016-01-22 13:29:56+00:00,,T01,External power ref.:2000kW,
2016-01-22 13:59:56+00:00,,T01,External power ref.:2000kW,
2016-01-22 17:02:52+00:00,,T01,External power ref.:2000kW,
2016-01-22 17:32:52+00:00,,T01,External power ref.:2000kW,
2016-01-22 17:56:40+00:00,,T01,External power ref.:2000kW,
2016-01-22 18:26:40+00:00,,T01,External power ref.:2000kW,
2016-01-22 18:56:40+00:00,,T01,External power ref.:2000kW,
2016-01-22 19:26:39+00:00,,T01,External power ref.:2000kW,
2016-01-22 19:56:38+00:00,,T01,External power ref.:2000kW,
2016-01-22 20:26:38+00:00,,T01,External power ref.:2000kW,
2016-01-22 20:56:38+00:00,,T01,External power ref.:2000kW,
2016-01-22 21:26:38+00:00,,T01,External power ref.:2000kW,
2016-01-22 21:56:37+00:00,,T01,External power ref.:2000kW,
2016-01-22 22:26:37+00:00,,T01,External power ref.:2000kW,
2016-01-22 22:56:37+00:00,,T01,External power ref.:2000kW,
2016-01-22 23:26:36+00:00,,T01,External power ref.:2000kW,
2016-01-22 23:56:36+00:00,,T01,External power ref.:2000kW,
2016-01-23 00:26:36+00:00,,T01,External power ref.:2000kW,
2016-01-23 00:56:36+00:00,,T01,External power ref.:2000kW,
2016-01-23 01:26:36+00:00,,T01,External power ref.:2000kW,
2016-01-23 01:56:36+00:00,,T01,External power ref.:2000kW,
2016-01-23 02:26:36+00:00,,T01,External power ref.:2000kW,
2016-01-23 02:56:35+00:00,,T01,External power ref.:2000kW,
2016-01-23 03:26:35+00:00,,T01,External power ref.:2000kW,
2016-01-23 03:56:35+00:00,,T01,External power ref.:2000kW,
2016-01-23 04:26:35+00:00,,T01,External power ref.:2000kW,
2016-01-23 04:56:34+00:00,,T01,External power ref.:2000kW,
2016-01-23 05:26:34+00:00,,T01,External power ref.:2000kW,
2016-01-23 05:56:33+00:00,,T01,External power ref.:2000kW,
2016-01-23 06:26:33+00:00,,T01,External power ref.:2000kW,
2016-01-23 06:56:33+00:00,,T01,External power ref.:2000kW,
2016-01-23 07:26:32+00:00,,T01,External power ref.:2000kW,
2016-01-23 07:56:32+00:00,,T01,External power ref.:2000kW,
2016-01-23 08:26:32+00:00,,T01,External power ref.:2000kW,
2016-01-23 08:56:32+00:00,,T01,External power ref.:2000kW,
2016-01-23 09:26:31+00:00,,T01,External power ref.:2000kW,
2016-01-23 09:56:31+00:00,,T01,External power ref.:2000kW,
2016-01-23 10:26:31+00:00,,T01,External power ref.:2000kW,
2016-01-23 10:56:31+00:00,,T01,External power ref.:2000kW,
2016-01-23 11:26:30+00:00,,T01,External power ref.:2000kW,
2016-01-23 11:56:30+00:00,,T01,External power ref.:2000kW,
2016-01-23 12:26:30+00:00,,T01,External power ref.:2000kW,
2016-01-23 12:56:30+00:00,,T01,External power ref.:2000kW,
2016-01-23 13:26:29+00:00,,T01,External power ref.:2000kW,
2016-01-23 13:56:30+00:00,,T01,External power ref.:2000kW,
2016-01-23 14:26:30+00:00,,T01,External power ref.:2000kW,
2016-01-23 14:56:29+00:00,,T01,External power ref.:2000kW,
2016-01-23 15:26:29+00:00,,T01,External power ref.:2000kW,
2016-01-23 15:56:28+00:00,,T01,External power ref.:2000kW,
2016-01-23 16:26:28+00:00,,T01,External power ref.:2000kW,
2016-01-23 16:56:28+00:00,,T01,External power ref.:2000kW,
2016-01-23 17:26:27+00:00,,T01,External power ref.:2000kW,
2016-01-23 17:56:27+00:00,,T01,External power ref.:2000kW,
2016-01-23 18:26:27+00:00,,T01,External power ref.:2000kW,
2016-01-23 18:56:27+00:00,,T01,External power ref.:2000kW,
2016-01-23 19:26:26+00:00,,T01,External power ref.:2000kW,
2016-01-23 19:56:26+00:00,,T01,External power ref.:2000kW,
2016-01-23 20:26:26+00:00,,T01,External power ref.:2000kW,
2016-01-23 20:56:26+00:00,,T01,External power ref.:2000kW,
2016-01-23 21:26:25+00:00,,T01,External power ref.:2000kW,
2016-01-23 21:56:25+00:00,,T01,External power ref.:2000kW,
2016-01-23 22:26:25+00:00,,T01,External power ref.:2000kW,
2016-01-23 22:56:25+00:00,,T01,External power ref.:2000kW,
2016-01-23 23:26:24+00:00,,T01,External power ref.:2000kW,
2016-01-23 23:56:24+00:00,,T01,External power ref.:2000kW,
2016-01-24 00:26:24+00:00,,T01,External power ref.:2000kW,
2016-01-24 00:56:24+00:00,,T01,External power ref.:2000kW,
2016-01-24 01:26:23+00:00,,T01,External power ref.:2000kW,
2016-01-24 01:56:23+00:00,,T01,External power ref.:2000kW,
2016-01-24 02:26:23+00:00,,T01,External power ref.:2000kW,
2016-01-24 02:56:22+00:00,,T01,External power ref.:2000kW,
2016-01-24 03:26:22+00:00,,T01,External power ref.:2000kW,
2016-01-24 03:56:22+00:00,,T01,External power ref.:2000kW,
2016-01-24 04:26:22+00:00,,T01,External power ref.:2000kW,
2016-01-24 04:56:21+00:00,,T01,External power ref.:2000kW,
2016-01-24 05:26:21+00:00,,T01,External power ref.:2000kW,
2016-01-24 05:56:21+00:00,,T01,External power ref.:2000kW,
2016-01-24 06:26:21+00:00,,T01,External power ref.:2000kW,
2016-01-24 06:56:20+00:00,,T01,External power ref.:2000kW,
2016-01-24 07:26:20+00:00,,T01,External power ref.:2000kW,
2016-01-24 07:56:20+00:00,,T01,External power ref.:2000kW,
2016-01-24 08:26:20+00:00,,T01,External power ref.:2000kW,
2016-01-24 08:56:19+00:00,,T01,External power ref.:2000kW,
2016-01-24 09:26:19+00:00,,T01,External power ref.:2000kW,
2016-01-24 09:56:19+00:00,,T01,External power ref.:2000kW,
